id_prj,id_version,version_name,level1,level2,hist_date,hist_value,flag_adj
106,1,Version 1,Bogor,Sandals,2023-03-06T00:00:00.000000000Z,1312.0,0
106,1,Version 1,Bogor,Sandals,2023-03-13T00:00:00.000000000Z,1482.0,0
106,1,Version 1,Bogor,Sandals,2023-03-20T00:00:00.000000000Z,1318.0,0
106,1,Version 1,Bogor,Sandals,2023-03-27T00:00:00.000000000Z,1471.0,0
106,1,Version 1,Bogor,Sandals,2023-04-03T00:00:00.000000000Z,1386.0,0
106,1,Version 1,Bogor,Sandals,2023-04-10T00:00:00.000000000Z,1471.0,0
106,1,Version 1,Bogor,Sandals,2023-04-17T00:00:00.000000000Z,1647.0,0
106,1,Version 1,Bogor,Sandals,2023-04-24T00:00:00.000000000Z,1701.0,0
106,1,Version 1,Bogor,Sandals,2023-05-01T00:00:00.000000000Z,1556.0,0
106,1,Version 1,Bogor,Sandals,2023-05-08T00:00:00.000000000Z,1643.0,0
106,1,Version 1,Bogor,Sandals,2023-05-15T00:00:00.000000000Z,1690.0,0
106,1,Version 1,Bogor,Sandals,2023-05-22T00:00:00.000000000Z,1649.0,0
106,1,Version 1,Bogor,Sandals,2023-05-29T00:00:00.000000000Z,1630.0,0
106,1,Version 1,Bogor,Sandals,2023-06-05T00:00:00.000000000Z,1545.0,0
106,1,Version 1,Bogor,Sandals,2023-06-12T00:00:00.000000000Z,1614.0,0
106,1,Version 1,Bogor,Sandals,2023-06-19T00:00:00.000000000Z,1593.0,0
106,1,Version 1,Bogor,Sandals,2023-06-26T00:00:00.000000000Z,1519.0,0
106,1,Version 1,Bogor,Sandals,2023-07-03T00:00:00.000000000Z,1536.0,0
106,1,Version 1,Bogor,Sandals,2023-07-10T00:00:00.000000000Z,1701.0,0
106,1,Version 1,Bogor,Sandals,2023-07-17T00:00:00.000000000Z,1695.0,0
106,1,Version 1,Bogor,Sandals,2023-07-24T00:00:00.000000000Z,1636.0,0
106,1,Version 1,Bogor,Sandals,2023-07-31T00:00:00.000000000Z,1669.0,0
106,1,Version 1,Bogor,Sandals,2023-08-07T00:00:00.000000000Z,1486.0,0
106,1,Version 1,Bogor,Sandals,2023-08-14T00:00:00.000000000Z,1527.0,0
106,1,Version 1,Bogor,Sandals,2023-08-21T00:00:00.000000000Z,1542.0,0
106,1,Version 1,Bogor,Sandals,2023-08-28T00:00:00.000000000Z,1434.0,0
106,1,Version 1,Bogor,Sandals,2023-09-04T00:00:00.000000000Z,1349.0,0
106,1,Version 1,Bogor,Sandals,2023-09-11T00:00:00.000000000Z,1301.0,0
106,1,Version 1,Bogor,Sandals,2023-09-18T00:00:00.000000000Z,1170.0,0
106,1,Version 1,Bogor,Sandals,2023-09-25T00:00:00.000000000Z,1149.0,0
106,1,Version 1,Bogor,Sandals,2023-10-02T00:00:00.000000000Z,1190.0,0
106,1,Version 1,Bogor,Sandals,2023-10-09T00:00:00.000000000Z,1281.0,0
106,1,Version 1,Bogor,Sandals,2023-10-16T00:00:00.000000000Z,1209.0,0
106,1,Version 1,Bogor,Sandals,2023-10-23T00:00:00.000000000Z,1251.0,0
106,1,Version 1,Bogor,Sandals,2023-10-30T00:00:00.000000000Z,1207.0,0
106,1,Version 1,Bogor,Sandals,2023-11-06T00:00:00.000000000Z,1227.0,0
106,1,Version 1,Bogor,Sandals,2023-11-13T00:00:00.000000000Z,1114.0,0
106,1,Version 1,Bogor,Sandals,2023-11-20T00:00:00.000000000Z,1203.0,0
106,1,Version 1,Bogor,Sandals,2023-11-27T00:00:00.000000000Z,1044.0,0
106,1,Version 1,Bogor,Sandals,2023-12-04T00:00:00.000000000Z,1162.0,0
106,1,Version 1,Bogor,Sandals,2023-12-11T00:00:00.000000000Z,1120.0,0
106,1,Version 1,Bogor,Sandals,2023-12-18T00:00:00.000000000Z,1166.0,0
106,1,Version 1,Bogor,Sandals,2023-12-25T00:00:00.000000000Z,1136.0,0
106,1,Version 1,Bogor,Sportswear,2021-12-27T00:00:00.000000000Z,535.0,0
106,1,Version 1,Bogor,Sportswear,2022-01-03T00:00:00.000000000Z,533.0,0
106,1,Version 1,Bogor,Sportswear,2022-01-10T00:00:00.000000000Z,617.0,0
106,1,Version 1,Bogor,Sportswear,2022-01-17T00:00:00.000000000Z,544.0,0
106,1,Version 1,Bogor,Sportswear,2022-01-24T00:00:00.000000000Z,548.0,0
106,1,Version 1,Bogor,Sportswear,2022-01-31T00:00:00.000000000Z,592.0,0
106,1,Version 1,Bogor,Sportswear,2022-02-07T00:00:00.000000000Z,580.0,0
106,1,Version 1,Bogor,Sportswear,2022-02-14T00:00:00.000000000Z,561.0,0
106,1,Version 1,Bogor,Sportswear,2022-02-21T00:00:00.000000000Z,554.0,0
106,1,Version 1,Bogor,Sportswear,2022-02-28T00:00:00.000000000Z,576.0,0
106,1,Version 1,Bogor,Sportswear,2022-03-07T00:00:00.000000000Z,698.0,0
106,1,Version 1,Bogor,Sportswear,2022-03-14T00:00:00.000000000Z,666.0,0
106,1,Version 1,Bogor,Sportswear,2022-03-21T00:00:00.000000000Z,676.0,0
106,1,Version 1,Bogor,Sportswear,2022-03-28T00:00:00.000000000Z,617.0,0
106,1,Version 1,Bogor,Sportswear,2022-04-04T00:00:00.000000000Z,724.0,0
106,1,Version 1,Bogor,Sportswear,2022-04-11T00:00:00.000000000Z,744.0,0
106,1,Version 1,Bogor,Sportswear,2022-04-18T00:00:00.000000000Z,752.0,0
106,1,Version 1,Bogor,Sportswear,2022-04-25T00:00:00.000000000Z,811.0,0
106,1,Version 1,Bogor,Sportswear,2022-05-02T00:00:00.000000000Z,779.0,0
106,1,Version 1,Bogor,Sportswear,2022-05-09T00:00:00.000000000Z,752.0,0
106,1,Version 1,Bogor,Sportswear,2022-05-16T00:00:00.000000000Z,731.0,0
106,1,Version 1,Bogor,Sportswear,2022-05-23T00:00:00.000000000Z,781.0,0
106,1,Version 1,Bogor,Sportswear,2022-05-30T00:00:00.000000000Z,724.0,0
106,1,Version 1,Bogor,Sportswear,2022-06-06T00:00:00.000000000Z,772.0,0
106,1,Version 1,Bogor,Sportswear,2022-06-13T00:00:00.000000000Z,772.0,0
106,1,Version 1,Bogor,Sportswear,2022-06-20T00:00:00.000000000Z,733.0,0
106,1,Version 1,Bogor,Sportswear,2022-06-27T00:00:00.000000000Z,742.0,0
106,1,Version 1,Bogor,Sportswear,2022-07-04T00:00:00.000000000Z,715.0,0
106,1,Version 1,Bogor,Sportswear,2022-07-11T00:00:00.000000000Z,811.0,0
106,1,Version 1,Bogor,Sportswear,2022-07-18T00:00:00.000000000Z,789.0,0
106,1,Version 1,Bogor,Sportswear,2022-07-25T00:00:00.000000000Z,768.0,0
106,1,Version 1,Bogor,Sportswear,2022-08-01T00:00:00.000000000Z,750.0,0
106,1,Version 1,Bogor,Sportswear,2022-08-08T00:00:00.000000000Z,746.0,0
106,1,Version 1,Bogor,Sportswear,2022-08-15T00:00:00.000000000Z,744.0,0
106,1,Version 1,Bogor,Sportswear,2022-08-22T00:00:00.000000000Z,752.0,0
106,1,Version 1,Bogor,Sportswear,2022-08-29T00:00:00.000000000Z,642.0,0
106,1,Version 1,Bogor,Sportswear,2022-09-05T00:00:00.000000000Z,594.0,0
106,1,Version 1,Bogor,Sportswear,2022-09-12T00:00:00.000000000Z,587.0,0
106,1,Version 1,Bogor,Sportswear,2022-09-19T00:00:00.000000000Z,622.0,0
106,1,Version 1,Bogor,Sportswear,2022-09-26T00:00:00.000000000Z,620.0,0
106,1,Version 1,Bogor,Sportswear,2022-10-03T00:00:00.000000000Z,578.0,0
106,1,Version 1,Bogor,Sportswear,2022-10-10T00:00:00.000000000Z,626.0,0
106,1,Version 1,Bogor,Sportswear,2022-10-17T00:00:00.000000000Z,620.0,0
106,1,Version 1,Bogor,Sportswear,2022-10-24T00:00:00.000000000Z,543.0,0
106,1,Version 1,Bogor,Sportswear,2022-10-31T00:00:00.000000000Z,554.0,0
106,1,Version 1,Bogor,Sportswear,2022-11-07T00:00:00.000000000Z,637.0,0
106,1,Version 1,Bogor,Sportswear,2022-11-14T00:00:00.000000000Z,570.0,0
106,1,Version 1,Bogor,Sportswear,2022-11-21T00:00:00.000000000Z,550.0,0
106,1,Version 1,Bogor,Sportswear,2022-11-28T00:00:00.000000000Z,561.0,0
106,1,Version 1,Bogor,Sportswear,2022-12-05T00:00:00.000000000Z,509.0,0
106,1,Version 1,Bogor,Sportswear,2022-12-12T00:00:00.000000000Z,500.0,0
106,1,Version 1,Bogor,Sportswear,2022-12-19T00:00:00.000000000Z,500.0,0
106,1,Version 1,Bogor,Sportswear,2022-12-26T00:00:00.000000000Z,628.0,0
106,1,Version 1,Bogor,Sportswear,2023-01-02T00:00:00.000000000Z,631.0,0
106,1,Version 1,Bogor,Sportswear,2023-01-09T00:00:00.000000000Z,672.0,0
106,1,Version 1,Bogor,Sportswear,2023-01-16T00:00:00.000000000Z,633.0,0
106,1,Version 1,Bogor,Sportswear,2023-01-23T00:00:00.000000000Z,654.0,0
106,1,Version 1,Bogor,Sportswear,2023-01-30T00:00:00.000000000Z,787.0,0
106,1,Version 1,Bogor,Sportswear,2023-02-06T00:00:00.000000000Z,683.0,0
106,1,Version 1,Bogor,Sportswear,2023-02-13T00:00:00.000000000Z,691.0,0
106,1,Version 1,Bogor,Sportswear,2023-02-20T00:00:00.000000000Z,716.0,0
106,1,Version 1,Bogor,Sportswear,2023-02-27T00:00:00.000000000Z,724.0,0
106,1,Version 1,Bogor,Sportswear,2023-03-06T00:00:00.000000000Z,683.0,0
106,1,Version 1,Bogor,Sportswear,2023-03-13T00:00:00.000000000Z,787.0,0
106,1,Version 1,Bogor,Sportswear,2023-03-20T00:00:00.000000000Z,705.0,0
106,1,Version 1,Bogor,Sportswear,2023-03-27T00:00:00.000000000Z,789.0,0
106,1,Version 1,Bogor,Sportswear,2023-04-03T00:00:00.000000000Z,735.0,0
106,1,Version 1,Bogor,Sportswear,2023-04-10T00:00:00.000000000Z,777.0,0
106,1,Version 1,Bogor,Sportswear,2023-04-17T00:00:00.000000000Z,874.0,0
106,1,Version 1,Bogor,Sportswear,2023-04-24T00:00:00.000000000Z,890.0,0
106,1,Version 1,Bogor,Sportswear,2023-05-01T00:00:00.000000000Z,787.0,0
106,1,Version 1,Bogor,Sportswear,2023-05-08T00:00:00.000000000Z,876.0,0
106,1,Version 1,Bogor,Sportswear,2023-05-15T00:00:00.000000000Z,894.0,0
106,1,Version 1,Bogor,Sportswear,2023-05-22T00:00:00.000000000Z,874.0,0
106,1,Version 1,Bogor,Sportswear,2023-05-29T00:00:00.000000000Z,877.0,0
106,1,Version 1,Bogor,Sportswear,2023-06-05T00:00:00.000000000Z,839.0,0
106,1,Version 1,Bogor,Sportswear,2023-06-12T00:00:00.000000000Z,874.0,0
106,1,Version 1,Bogor,Sportswear,2023-06-19T00:00:00.000000000Z,857.0,0
106,1,Version 1,Bogor,Sportswear,2023-06-26T00:00:00.000000000Z,802.0,0
106,1,Version 1,Bogor,Sportswear,2023-07-03T00:00:00.000000000Z,798.0,0
106,1,Version 1,Bogor,Sportswear,2023-07-10T00:00:00.000000000Z,898.0,0
106,1,Version 1,Bogor,Sportswear,2023-07-17T00:00:00.000000000Z,894.0,0
106,1,Version 1,Bogor,Sportswear,2023-07-24T00:00:00.000000000Z,866.0,0
106,1,Version 1,Bogor,Sportswear,2023-07-31T00:00:00.000000000Z,885.0,0
106,1,Version 1,Bogor,Sportswear,2023-08-07T00:00:00.000000000Z,794.0,0
106,1,Version 1,Bogor,Sportswear,2023-08-14T00:00:00.000000000Z,805.0,0
106,1,Version 1,Bogor,Sportswear,2023-08-21T00:00:00.000000000Z,839.0,0
106,1,Version 1,Bogor,Sportswear,2023-08-28T00:00:00.000000000Z,755.0,0
106,1,Version 1,Bogor,Sportswear,2023-09-04T00:00:00.000000000Z,720.0,0
106,1,Version 1,Bogor,Sportswear,2023-09-11T00:00:00.000000000Z,676.0,0
106,1,Version 1,Bogor,Sportswear,2023-09-18T00:00:00.000000000Z,622.0,0
106,1,Version 1,Bogor,Sportswear,2023-09-25T00:00:00.000000000Z,618.0,0
106,1,Version 1,Bogor,Sportswear,2023-10-02T00:00:00.000000000Z,631.0,0
106,1,Version 1,Bogor,Sportswear,2023-10-09T00:00:00.000000000Z,702.0,0
106,1,Version 1,Bogor,Sportswear,2023-10-16T00:00:00.000000000Z,666.0,0
106,1,Version 1,Bogor,Sportswear,2023-10-23T00:00:00.000000000Z,613.0,0
106,1,Version 1,Bogor,Sportswear,2023-10-30T00:00:00.000000000Z,644.0,0
106,1,Version 1,Bogor,Sportswear,2023-11-06T00:00:00.000000000Z,657.0,0
106,1,Version 1,Bogor,Sportswear,2023-11-13T00:00:00.000000000Z,609.0,0
106,1,Version 1,Bogor,Sportswear,2023-11-20T00:00:00.000000000Z,605.0,0
106,1,Version 1,Bogor,Sportswear,2023-11-27T00:00:00.000000000Z,557.0,0
106,1,Version 1,Bogor,Sportswear,2023-12-04T00:00:00.000000000Z,620.0,0
106,1,Version 1,Bogor,Sportswear,2023-12-11T00:00:00.000000000Z,598.0,0
106,1,Version 1,Bogor,Sportswear,2023-12-18T00:00:00.000000000Z,633.0,0
106,1,Version 1,Bogor,Sportswear,2023-12-25T00:00:00.000000000Z,570.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2021-12-27T00:00:00.000000000Z,981.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-01-03T00:00:00.000000000Z,1053.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-01-10T00:00:00.000000000Z,1081.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-01-17T00:00:00.000000000Z,1014.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-01-24T00:00:00.000000000Z,1018.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-01-31T00:00:00.000000000Z,1062.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-02-07T00:00:00.000000000Z,1066.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-02-14T00:00:00.000000000Z,1062.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-02-21T00:00:00.000000000Z,1081.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-02-28T00:00:00.000000000Z,1135.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-03-07T00:00:00.000000000Z,1303.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-03-14T00:00:00.000000000Z,1210.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-03-21T00:00:00.000000000Z,1264.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-03-28T00:00:00.000000000Z,1159.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-04-04T00:00:00.000000000Z,1353.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-04-11T00:00:00.000000000Z,1410.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-04-18T00:00:00.000000000Z,1423.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-04-25T00:00:00.000000000Z,1514.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-05-02T00:00:00.000000000Z,1468.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-05-09T00:00:00.000000000Z,1412.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-05-16T00:00:00.000000000Z,1390.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-05-23T00:00:00.000000000Z,1382.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-05-30T00:00:00.000000000Z,1368.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-06-06T00:00:00.000000000Z,1434.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-06-13T00:00:00.000000000Z,1436.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-06-20T00:00:00.000000000Z,1344.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-06-27T00:00:00.000000000Z,1401.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-07-04T00:00:00.000000000Z,1366.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-07-11T00:00:00.000000000Z,1510.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-07-18T00:00:00.000000000Z,1438.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-07-25T00:00:00.000000000Z,1368.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-08-01T00:00:00.000000000Z,1405.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-08-08T00:00:00.000000000Z,1388.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-08-15T00:00:00.000000000Z,1443.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-08-22T00:00:00.000000000Z,1342.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-08-29T00:00:00.000000000Z,1110.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-09-05T00:00:00.000000000Z,1112.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-09-12T00:00:00.000000000Z,1086.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-09-19T00:00:00.000000000Z,1155.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-09-26T00:00:00.000000000Z,1083.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-10-03T00:00:00.000000000Z,1083.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-10-10T00:00:00.000000000Z,1179.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-10-17T00:00:00.000000000Z,1136.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-10-24T00:00:00.000000000Z,1014.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-10-31T00:00:00.000000000Z,1086.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-11-07T00:00:00.000000000Z,1168.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-11-14T00:00:00.000000000Z,1044.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-11-21T00:00:00.000000000Z,1046.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-11-28T00:00:00.000000000Z,1062.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-12-05T00:00:00.000000000Z,933.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-12-12T00:00:00.000000000Z,905.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-12-19T00:00:00.000000000Z,900.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2022-12-26T00:00:00.000000000Z,1110.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-01-02T00:00:00.000000000Z,1107.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-01-09T00:00:00.000000000Z,1246.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-01-16T00:00:00.000000000Z,1188.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-01-23T00:00:00.000000000Z,1127.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-01-30T00:00:00.000000000Z,1418.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-02-06T00:00:00.000000000Z,1307.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-02-13T00:00:00.000000000Z,1257.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-02-20T00:00:00.000000000Z,1369.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-02-27T00:00:00.000000000Z,1353.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-03-06T00:00:00.000000000Z,1321.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-03-13T00:00:00.000000000Z,1480.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-03-20T00:00:00.000000000Z,1329.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-03-27T00:00:00.000000000Z,1493.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-04-03T00:00:00.000000000Z,1390.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-04-10T00:00:00.000000000Z,1490.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-04-17T00:00:00.000000000Z,1649.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-04-24T00:00:00.000000000Z,1713.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-05-01T00:00:00.000000000Z,1547.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-05-08T00:00:00.000000000Z,1656.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-05-15T00:00:00.000000000Z,1693.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-05-22T00:00:00.000000000Z,1649.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-05-29T00:00:00.000000000Z,1627.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-06-05T00:00:00.000000000Z,1547.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-06-12T00:00:00.000000000Z,1627.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-06-19T00:00:00.000000000Z,1603.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-06-26T00:00:00.000000000Z,1517.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-07-03T00:00:00.000000000Z,1501.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-07-10T00:00:00.000000000Z,1699.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-07-17T00:00:00.000000000Z,1708.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-07-24T00:00:00.000000000Z,1627.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-07-31T00:00:00.000000000Z,1664.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-08-07T00:00:00.000000000Z,1492.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-08-14T00:00:00.000000000Z,1519.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-08-21T00:00:00.000000000Z,1545.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-08-28T00:00:00.000000000Z,1405.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-09-04T00:00:00.000000000Z,1332.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-09-11T00:00:00.000000000Z,1251.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-09-18T00:00:00.000000000Z,1153.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-09-25T00:00:00.000000000Z,1177.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-02T00:00:00.000000000Z,1196.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-09T00:00:00.000000000Z,1290.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-16T00:00:00.000000000Z,1214.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-23T00:00:00.000000000Z,1207.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-30T00:00:00.000000000Z,1205.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-11-06T00:00:00.000000000Z,1221.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-11-13T00:00:00.000000000Z,1122.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-11-20T00:00:00.000000000Z,1209.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-11-27T00:00:00.000000000Z,1051.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-12-04T00:00:00.000000000Z,1164.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-12-11T00:00:00.000000000Z,1103.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-12-18T00:00:00.000000000Z,1173.0,0
106,1,Version 1,Jakarta,Basketballs Shoes,2023-12-25T00:00:00.000000000Z,1173.0,0
106,1,Version 1,Jakarta,Running Shoes,2021-12-27T00:00:00.000000000Z,1418.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-01-03T00:00:00.000000000Z,1506.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-01-10T00:00:00.000000000Z,1542.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-01-17T00:00:00.000000000Z,1475.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-01-24T00:00:00.000000000Z,1493.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-01-31T00:00:00.000000000Z,1567.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-02-07T00:00:00.000000000Z,1545.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-02-14T00:00:00.000000000Z,1536.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-02-21T00:00:00.000000000Z,1577.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-02-28T00:00:00.000000000Z,1656.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-03-07T00:00:00.000000000Z,1908.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-03-14T00:00:00.000000000Z,1782.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-03-21T00:00:00.000000000Z,1843.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-03-28T00:00:00.000000000Z,1765.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-04-04T00:00:00.000000000Z,1993.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-04-11T00:00:00.000000000Z,2069.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-04-18T00:00:00.000000000Z,2058.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-04-25T00:00:00.000000000Z,2261.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-05-02T00:00:00.000000000Z,2132.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-05-09T00:00:00.000000000Z,2080.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-05-16T00:00:00.000000000Z,2032.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-05-23T00:00:00.000000000Z,2048.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-05-30T00:00:00.000000000Z,1995.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-06-06T00:00:00.000000000Z,2109.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-06-13T00:00:00.000000000Z,2098.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-06-20T00:00:00.000000000Z,1984.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-06-27T00:00:00.000000000Z,2061.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-07-04T00:00:00.000000000Z,1997.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-07-11T00:00:00.000000000Z,2222.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-07-18T00:00:00.000000000Z,2113.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-07-25T00:00:00.000000000Z,2052.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-08-01T00:00:00.000000000Z,2056.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-08-08T00:00:00.000000000Z,2048.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-08-15T00:00:00.000000000Z,2060.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-08-22T00:00:00.000000000Z,1965.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-08-29T00:00:00.000000000Z,1628.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-09-05T00:00:00.000000000Z,1649.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-09-12T00:00:00.000000000Z,1577.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-09-19T00:00:00.000000000Z,1690.0,0
106,1,Version 1,Jakarta,Running Shoes,2022-09-26T00:00:00.000000000Z,1590.0,0
